run_key,space_name,dimensions,preprocessing,metric,min_samples,eps_percentile,eps,n_points,n_clusters,noise_count,noise_share,clustered_count,clustered_share,largest_cluster_size,largest_cluster_share_all,largest_cluster_share_clustered,smallest_cluster_size,median_cluster_size,mean_cluster_size
item_run_0272,item_pca20_l2_cosine,20,pca20_l2,cosine,11,20.0,0.090831,3250,2,2351,0.7233846153846154,899,0.2766153846153846,630,0.19384615384615383,0.7007786429365962,269,449.5,449.5
item_run_0273,item_pca20_l2_cosine,20,pca20_l2,cosine,11,25.0,0.11149,3250,2,2123,0.6532307692307693,1127,0.3467692307692308,720,0.22153846153846155,0.6388642413487134,407,563.5,563.5
item_run_0274,item_pca20_l2_cosine,20,pca20_l2,cosine,11,30.0,0.130376,3250,2,1901,0.5849230769230769,1349,0.41507692307692307,814,0.25046153846153846,0.603409933283914,535,674.5,674.5
item_run_0275,item_pca20_l2_cosine,20,pca20_l2,cosine,11,35.0,0.147863,3250,2,1705,0.5246153846153846,1545,0.4753846153846154,892,0.2744615384615385,0.5773462783171521,653,772.5,772.5
item_run_0276,item_pca20_l2_cosine,20,pca20_l2,cosine,11,40.0,0.166963,3250,2,1527,0.46984615384615386,1723,0.5301538461538462,959,0.29507692307692307,0.5565873476494486,764,861.5,861.5
item_run_0277,item_pca20_l2_cosine,20,pca20_l2,cosine,11,45.0,0.185317,3250,2,1338,0.4116923076923077,1912,0.5883076923076923,1033,0.31784615384615383,0.5402719665271967,879,956.0,956.0
item_run_0278,item_pca20_l2_cosine,20,pca20_l2,cosine,11,50.0,0.204192,3250,1,1141,0.35107692307692306,2109,0.6489230769230769,2109,0.6489230769230769,1.0,2109,2109.0,2109.0
item_run_0279,item_pca20_l2_cosine,20,pca20_l2,cosine,11,60.0,0.244252,3250,1,766,0.2356923076923077,2484,0.7643076923076924,2484,0.7643076923076924,1.0,2484,2484.0,2484.0
item_run_0280,item_pca20_l2_cosine,20,pca20_l2,cosine,11,70.0,0.286048,3250,1,446,0.13723076923076924,2804,0.8627692307692307,2804,0.8627692307692307,1.0,2804,2804.0,2804.0
item_run_0281,item_pca20_l2_cosine,20,pca20_l2,cosine,11,80.0,0.330754,3250,1,220,0.06769230769230769,3030,0.9323076923076923,3030,0.9323076923076923,1.0,3030,3030.0,3030.0
item_run_0282,item_pca20_l2_cosine,20,pca20_l2,cosine,11,85.0,0.356231,3250,1,130,0.04,3120,0.96,3120,0.96,1.0,3120,3120.0,3120.0
item_run_0283,item_pca20_l2_cosine,20,pca20_l2,cosine,11,90.0,0.388035,3250,1,56,0.01723076923076923,3194,0.9827692307692307,3194,0.9827692307692307,1.0,3194,3194.0,3194.0
item_run_0284,item_pca20_l2_cosine,20,pca20_l2,cosine,11,95.0,0.431357,3250,1,12,0.0036923076923076922,3238,0.9963076923076923,3238,0.9963076923076923,1.0,3238,3238.0,3238.0
item_run_0285,item_pca20_l2_cosine,20,pca20_l2,cosine,11,99.0,0.495035,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0286,item_pca20_l2_cosine,20,pca20_l2,cosine,21,1.0,0.025556,3250,1,3102,0.9544615384615385,148,0.04553846153846154,148,0.04553846153846154,1.0,148,148.0,148.0
item_run_0287,item_pca20_l2_cosine,20,pca20_l2,cosine,21,2.5,0.031756,3250,1,3042,0.936,208,0.064,208,0.064,1.0,208,208.0,208.0
item_run_0288,item_pca20_l2_cosine,20,pca20_l2,cosine,21,5.0,0.040159,3250,1,2947,0.9067692307692308,303,0.09323076923076923,303,0.09323076923076923,1.0,303,303.0,303.0
item_run_0289,item_pca20_l2_cosine,20,pca20_l2,cosine,21,10.0,0.061705,3250,2,2696,0.8295384615384616,554,0.17046153846153847,478,0.14707692307692308,0.8628158844765343,76,277.0,277.0
item_run_0290,item_pca20_l2_cosine,20,pca20_l2,cosine,21,15.0,0.08223,3250,2,2467,0.7590769230769231,783,0.24092307692307693,592,0.18215384615384617,0.756066411238825,191,391.5,391.5
item_run_0291,item_pca20_l2_cosine,20,pca20_l2,cosine,21,20.0,0.101897,3250,2,2252,0.692923076923077,998,0.3070769230769231,677,0.2083076923076923,0.6783567134268537,321,499.0,499.0
item_run_0292,item_pca20_l2_cosine,20,pca20_l2,cosine,21,25.0,0.124621,3250,2,2006,0.6172307692307692,1244,0.38276923076923075,777,0.23907692307692308,0.6245980707395499,467,622.0,622.0
item_run_0293,item_pca20_l2_cosine,20,pca20_l2,cosine,21,30.0,0.144256,3250,2,1789,0.5504615384615384,1461,0.44953846153846155,867,0.26676923076923076,0.5934291581108829,594,730.5,730.5
item_run_0294,item_pca20_l2_cosine,20,pca20_l2,cosine,21,35.0,0.166042,3250,2,1599,0.492,1651,0.508,935,0.2876923076923077,0.5663234403391884,716,825.5,825.5
item_run_0295,item_pca20_l2_cosine,20,pca20_l2,cosine,21,40.0,0.184184,3250,2,1416,0.4356923076923077,1834,0.5643076923076923,1001,0.308,0.5458015267175572,833,917.0,917.0
item_run_0296,item_pca20_l2_cosine,20,pca20_l2,cosine,21,45.0,0.205859,3250,2,1208,0.3716923076923077,2042,0.6283076923076923,1086,0.33415384615384613,0.5318315377081293,956,1021.0,1021.0
item_run_0297,item_pca20_l2_cosine,20,pca20_l2,cosine,21,50.0,0.227404,3250,1,1006,0.30953846153846154,2244,0.6904615384615385,2244,0.6904615384615385,1.0,2244,2244.0,2244.0
item_run_0298,item_pca20_l2_cosine,20,pca20_l2,cosine,21,60.0,0.274431,3250,1,627,0.19292307692307692,2623,0.807076923076923,2623,0.807076923076923,1.0,2623,2623.0,2623.0
item_run_0299,item_pca20_l2_cosine,20,pca20_l2,cosine,21,70.0,0.319002,3250,1,326,0.1003076923076923,2924,0.8996923076923077,2924,0.8996923076923077,1.0,2924,2924.0,2924.0
item_run_0300,item_pca20_l2_cosine,20,pca20_l2,cosine,21,80.0,0.363943,3250,1,141,0.04338461538461538,3109,0.9566153846153846,3109,0.9566153846153846,1.0,3109,3109.0,3109.0
item_run_0301,item_pca20_l2_cosine,20,pca20_l2,cosine,21,85.0,0.393921,3250,1,66,0.020307692307692308,3184,0.9796923076923076,3184,0.9796923076923076,1.0,3184,3184.0,3184.0
item_run_0302,item_pca20_l2_cosine,20,pca20_l2,cosine,21,90.0,0.429365,3250,1,22,0.00676923076923077,3228,0.9932307692307693,3228,0.9932307692307693,1.0,3228,3228.0,3228.0
item_run_0303,item_pca20_l2_cosine,20,pca20_l2,cosine,21,95.0,0.474955,3250,1,2,0.0006153846153846154,3248,0.9993846153846154,3248,0.9993846153846154,1.0,3248,3248.0,3248.0
item_run_0304,item_pca20_l2_cosine,20,pca20_l2,cosine,21,99.0,0.539402,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0305,item_pca20_l2_cosine,20,pca20_l2,cosine,40,1.0,0.031385,3250,1,3075,0.9461538461538461,175,0.05384615384615385,175,0.05384615384615385,1.0,175,175.0,175.0
item_run_0306,item_pca20_l2_cosine,20,pca20_l2,cosine,40,2.5,0.037708,3250,1,2993,0.920923076923077,257,0.07907692307692307,257,0.07907692307692307,1.0,257,257.0,257.0
item_run_0307,item_pca20_l2_cosine,20,pca20_l2,cosine,40,5.0,0.046884,3250,1,2906,0.8941538461538462,344,0.10584615384615384,344,0.10584615384615384,1.0,344,344.0,344.0
item_run_0308,item_pca20_l2_cosine,20,pca20_l2,cosine,40,10.0,0.071038,3250,2,2648,0.8147692307692308,602,0.18523076923076923,528,0.16246153846153846,0.8770764119601329,74,301.0,301.0
item_run_0309,item_pca20_l2_cosine,20,pca20_l2,cosine,40,15.0,0.09515,3250,2,2382,0.7329230769230769,868,0.2670769230769231,640,0.19692307692307692,0.7373271889400922,228,434.0,434.0
item_run_0310,item_pca20_l2_cosine,20,pca20_l2,cosine,40,20.0,0.115794,3250,2,2145,0.66,1105,0.34,726,0.22338461538461538,0.6570135746606335,379,552.5,552.5
item_run_0311,item_pca20_l2_cosine,20,pca20_l2,cosine,40,25.0,0.140032,3250,2,1906,0.5864615384615385,1344,0.4135384615384615,829,0.2550769230769231,0.6168154761904762,515,672.0,672.0
item_run_0312,item_pca20_l2_cosine,20,pca20_l2,cosine,40,30.0,0.16185,3250,2,1687,0.5190769230769231,1563,0.4809230769230769,903,0.27784615384615385,0.5777351247600768,660,781.5,781.5
item_run_0313,item_pca20_l2_cosine,20,pca20_l2,cosine,40,35.0,0.185665,3250,2,1498,0.46092307692307694,1752,0.5390769230769231,967,0.29753846153846153,0.5519406392694064,785,876.0,876.0
item_run_0314,item_pca20_l2_cosine,20,pca20_l2,cosine,40,40.0,0.20647,3250,2,1283,0.39476923076923076,1967,0.6052307692307692,1055,0.32461538461538464,0.5363497712252161,912,983.5,983.5
item_run_0315,item_pca20_l2_cosine,20,pca20_l2,cosine,40,45.0,0.229078,3250,2,1101,0.33876923076923077,2149,0.6612307692307692,1121,0.34492307692307694,0.5216379711493718,1028,1074.5,1074.5
item_run_0316,item_pca20_l2_cosine,20,pca20_l2,cosine,40,50.0,0.252514,3250,2,887,0.27292307692307693,2363,0.7270769230769231,1204,0.37046153846153845,0.5095217943292425,1159,1181.5,1181.5
item_run_0317,item_pca20_l2_cosine,20,pca20_l2,cosine,40,60.0,0.306492,3250,1,483,0.14861538461538462,2767,0.8513846153846154,2767,0.8513846153846154,1.0,2767,2767.0,2767.0
item_run_0318,item_pca20_l2_cosine,20,pca20_l2,cosine,40,70.0,0.356478,3250,1,228,0.07015384615384615,3022,0.9298461538461539,3022,0.9298461538461539,1.0,3022,3022.0,3022.0
item_run_0319,item_pca20_l2_cosine,20,pca20_l2,cosine,40,80.0,0.404691,3250,1,73,0.02246153846153846,3177,0.9775384615384616,3177,0.9775384615384616,1.0,3177,3177.0,3177.0
item_run_0320,item_pca20_l2_cosine,20,pca20_l2,cosine,40,85.0,0.434523,3250,1,33,0.010153846153846154,3217,0.9898461538461538,3217,0.9898461538461538,1.0,3217,3217.0,3217.0
item_run_0321,item_pca20_l2_cosine,20,pca20_l2,cosine,40,90.0,0.473823,3250,1,5,0.0015384615384615385,3245,0.9984615384615385,3245,0.9984615384615385,1.0,3245,3245.0,3245.0
item_run_0322,item_pca20_l2_cosine,20,pca20_l2,cosine,40,95.0,0.517476,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0323,item_pca20_l2_cosine,20,pca20_l2,cosine,40,99.0,0.588333,3250,1,0,0.0,3250,1.0,3250,1.0,1.0,3250,3250.0,3250.0
item_run_0324,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,1.0,1.447121,3250,1,3169,0.9750769230769231,81,0.024923076923076923,81,0.024923076923076923,1.0,81,81.0,81.0
item_run_0325,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,2.5,1.613434,3250,1,3095,0.9523076923076923,155,0.047692307692307694,155,0.047692307692307694,1.0,155,155.0,155.0
item_run_0326,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,5.0,1.802054,3250,1,2970,0.9138461538461539,280,0.08615384615384615,280,0.08615384615384615,1.0,280,280.0,280.0
item_run_0327,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,10.0,2.042685,3250,1,2737,0.8421538461538461,513,0.15784615384615386,513,0.15784615384615386,1.0,513,513.0,513.0
item_run_0328,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,15.0,2.190371,3250,1,2523,0.7763076923076923,727,0.2236923076923077,727,0.2236923076923077,1.0,727,727.0,727.0
item_run_0329,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,20.0,2.327789,3250,1,2322,0.7144615384615385,928,0.2855384615384615,928,0.2855384615384615,1.0,928,928.0,928.0
item_run_0330,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,25.0,2.456617,3250,1,2144,0.6596923076923077,1106,0.3403076923076923,1106,0.3403076923076923,1.0,1106,1106.0,1106.0
item_run_0331,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,30.0,2.580182,3250,1,1963,0.604,1287,0.396,1287,0.396,1.0,1287,1287.0,1287.0
item_run_0332,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,35.0,2.695378,3250,1,1789,0.5504615384615384,1461,0.44953846153846155,1461,0.44953846153846155,1.0,1461,1461.0,1461.0
item_run_0333,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,40.0,2.806768,3250,1,1655,0.5092307692307693,1595,0.4907692307692308,1595,0.4907692307692308,1.0,1595,1595.0,1595.0
item_run_0334,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,45.0,2.955553,3250,1,1481,0.4556923076923077,1769,0.5443076923076923,1769,0.5443076923076923,1.0,1769,1769.0,1769.0
item_run_0335,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,50.0,3.112095,3250,1,1284,0.3950769230769231,1966,0.6049230769230769,1966,0.6049230769230769,1.0,1966,1966.0,1966.0
item_run_0336,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,60.0,3.368832,3250,1,1024,0.3150769230769231,2226,0.684923076923077,2226,0.684923076923077,1.0,2226,2226.0,2226.0
item_run_0337,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,70.0,3.746924,3250,1,695,0.21384615384615385,2555,0.7861538461538462,2555,0.7861538461538462,1.0,2555,2555.0,2555.0
item_run_0338,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,80.0,4.17306,3250,1,466,0.1433846153846154,2784,0.8566153846153847,2784,0.8566153846153847,1.0,2784,2784.0,2784.0
item_run_0339,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,85.0,4.495202,3250,1,348,0.10707692307692308,2902,0.8929230769230769,2902,0.8929230769230769,1.0,2902,2902.0,2902.0
item_run_0340,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,90.0,4.978535,3250,1,230,0.07076923076923076,3020,0.9292307692307692,3020,0.9292307692307692,1.0,3020,3020.0,3020.0
item_run_0341,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,95.0,5.889404,3250,1,99,0.03046153846153846,3151,0.9695384615384616,3151,0.9695384615384616,1.0,3151,3151.0,3151.0
item_run_0342,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,5,99.0,7.708767,3250,1,13,0.004,3237,0.996,3237,0.996,1.0,3237,3237.0,3237.0
item_run_0343,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,1.0,1.616467,3250,1,3118,0.9593846153846154,132,0.040615384615384616,132,0.040615384615384616,1.0,132,132.0,132.0
item_run_0344,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,2.5,1.764718,3250,1,3032,0.932923076923077,218,0.06707692307692308,218,0.06707692307692308,1.0,218,218.0,218.0
item_run_0345,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,5.0,1.940519,3250,1,2884,0.8873846153846154,366,0.11261538461538462,366,0.11261538461538462,1.0,366,366.0,366.0
item_run_0346,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,10.0,2.186106,3250,1,2573,0.7916923076923077,677,0.2083076923076923,677,0.2083076923076923,1.0,677,677.0,677.0
item_run_0347,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,15.0,2.348016,3250,1,2338,0.7193846153846154,912,0.2806153846153846,912,0.2806153846153846,1.0,912,912.0,912.0
item_run_0348,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,20.0,2.485071,3250,1,2131,0.6556923076923077,1119,0.3443076923076923,1119,0.3443076923076923,1.0,1119,1119.0,1119.0
item_run_0349,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,25.0,2.611649,3250,1,1939,0.5966153846153847,1311,0.4033846153846154,1311,0.4033846153846154,1.0,1311,1311.0,1311.0
item_run_0350,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,30.0,2.745164,3250,1,1765,0.5430769230769231,1485,0.45692307692307693,1485,0.45692307692307693,1.0,1485,1485.0,1485.0
item_run_0351,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,35.0,2.867101,3250,1,1612,0.496,1638,0.504,1638,0.504,1.0,1638,1638.0,1638.0
item_run_0352,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,40.0,3.012601,3250,1,1438,0.44246153846153846,1812,0.5575384615384615,1812,0.5575384615384615,1.0,1812,1812.0,1812.0
item_run_0353,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,45.0,3.143102,3250,1,1276,0.3926153846153846,1974,0.6073846153846154,1974,0.6073846153846154,1.0,1974,1974.0,1974.0
item_run_0354,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,50.0,3.276633,3250,1,1139,0.35046153846153844,2111,0.6495384615384615,2111,0.6495384615384615,1.0,2111,2111.0,2111.0
item_run_0355,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,60.0,3.564939,3250,1,871,0.268,2379,0.732,2379,0.732,1.0,2379,2379.0,2379.0
item_run_0356,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,70.0,3.967789,3250,1,571,0.1756923076923077,2679,0.8243076923076923,2679,0.8243076923076923,1.0,2679,2679.0,2679.0
item_run_0357,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,80.0,4.404984,3250,1,386,0.11876923076923077,2864,0.8812307692307693,2864,0.8812307692307693,1.0,2864,2864.0,2864.0
item_run_0358,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,85.0,4.752315,3250,1,284,0.08738461538461538,2966,0.9126153846153846,2966,0.9126153846153846,1.0,2966,2966.0,2966.0
item_run_0359,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,90.0,5.253221,3250,1,190,0.05846153846153846,3060,0.9415384615384615,3060,0.9415384615384615,1.0,3060,3060.0,3060.0
item_run_0360,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,95.0,6.186525,3250,1,73,0.02246153846153846,3177,0.9775384615384616,3177,0.9775384615384616,1.0,3177,3177.0,3177.0
item_run_0361,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,11,99.0,7.954708,3250,1,10,0.003076923076923077,3240,0.9969230769230769,3240,0.9969230769230769,1.0,3240,3240.0,3240.0
item_run_0362,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,1.0,1.745671,3250,1,3069,0.9443076923076923,181,0.055692307692307694,181,0.055692307692307694,1.0,181,181.0,181.0
item_run_0363,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,2.5,1.892925,3250,1,2970,0.9138461538461539,280,0.08615384615384615,280,0.08615384615384615,1.0,280,280.0,280.0
item_run_0364,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,5.0,2.063361,3250,1,2776,0.8541538461538462,474,0.14584615384615385,474,0.14584615384615385,1.0,474,474.0,474.0
item_run_0365,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,10.0,2.297359,3250,1,2438,0.7501538461538462,812,0.24984615384615386,812,0.24984615384615386,1.0,812,812.0,812.0
item_run_0366,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,15.0,2.469404,3250,1,2203,0.6778461538461539,1047,0.3221538461538462,1047,0.3221538461538462,1.0,1047,1047.0,1047.0
item_run_0367,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,20.0,2.615112,3250,1,1976,0.608,1274,0.392,1274,0.392,1.0,1274,1274.0,1274.0
item_run_0368,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,25.0,2.739367,3250,1,1803,0.5547692307692308,1447,0.4452307692307692,1447,0.4452307692307692,1.0,1447,1447.0,1447.0
item_run_0369,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,30.0,2.878511,3250,1,1623,0.49938461538461537,1627,0.5006153846153846,1627,0.5006153846153846,1.0,1627,1627.0,1627.0
item_run_0370,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,35.0,2.99818,3250,1,1467,0.4513846153846154,1783,0.5486153846153846,1783,0.5486153846153846,1.0,1783,1783.0,1783.0
item_run_0371,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,40.0,3.135229,3250,1,1314,0.4043076923076923,1936,0.5956923076923077,1936,0.5956923076923077,1.0,1936,1936.0,1936.0
item_run_0372,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,45.0,3.278793,3250,1,1162,0.3575384615384615,2088,0.6424615384615384,2088,0.6424615384615384,1.0,2088,2088.0,2088.0
item_run_0373,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,50.0,3.410901,3250,1,1038,0.3193846153846154,2212,0.6806153846153846,2212,0.6806153846153846,1.0,2212,2212.0,2212.0
item_run_0374,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,60.0,3.713287,3250,1,760,0.23384615384615384,2490,0.7661538461538462,2490,0.7661538461538462,1.0,2490,2490.0,2490.0
item_run_0375,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,70.0,4.122747,3250,1,520,0.16,2730,0.84,2730,0.84,1.0,2730,2730.0,2730.0
item_run_0376,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,80.0,4.579747,3250,1,338,0.104,2912,0.896,2912,0.896,1.0,2912,2912.0,2912.0
item_run_0377,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,85.0,4.933012,3250,1,248,0.07630769230769231,3002,0.9236923076923077,3002,0.9236923076923077,1.0,3002,3002.0,3002.0
item_run_0378,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,90.0,5.456708,3250,1,160,0.04923076923076923,3090,0.9507692307692308,3090,0.9507692307692308,1.0,3090,3090.0,3090.0
item_run_0379,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,95.0,6.397641,3250,1,61,0.01876923076923077,3189,0.9812307692307692,3189,0.9812307692307692,1.0,3189,3189.0,3189.0
item_run_0380,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,21,99.0,8.333103,3250,1,8,0.0024615384615384616,3242,0.9975384615384615,3242,0.9975384615384615,1.0,3242,3242.0,3242.0
item_run_0381,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,1.0,1.913541,3250,1,2992,0.9206153846153846,258,0.07938461538461539,258,0.07938461538461539,1.0,258,258.0,258.0
item_run_0382,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,2.5,2.039408,3250,1,2855,0.8784615384615385,395,0.12153846153846154,395,0.12153846153846154,1.0,395,395.0,395.0
item_run_0383,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,5.0,2.207449,3250,1,2627,0.8083076923076923,623,0.1916923076923077,623,0.1916923076923077,1.0,623,623.0,623.0
item_run_0384,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,10.0,2.438266,3250,1,2295,0.7061538461538461,955,0.29384615384615387,955,0.29384615384615387,1.0,955,955.0,955.0
item_run_0385,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,15.0,2.606527,3250,1,2022,0.6221538461538462,1228,0.37784615384615383,1228,0.37784615384615383,1.0,1228,1228.0,1228.0
item_run_0386,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,20.0,2.755448,3250,1,1835,0.5646153846153846,1415,0.43538461538461537,1415,0.43538461538461537,1.0,1415,1415.0,1415.0
item_run_0387,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,25.0,2.884698,3250,1,1660,0.5107692307692308,1590,0.48923076923076925,1590,0.48923076923076925,1.0,1590,1590.0,1590.0
item_run_0388,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,30.0,3.020141,3250,1,1478,0.45476923076923076,1772,0.5452307692307692,1772,0.5452307692307692,1.0,1772,1772.0,1772.0
item_run_0389,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,35.0,3.134685,3250,1,1332,0.40984615384615386,1918,0.5901538461538461,1918,0.5901538461538461,1.0,1918,1918.0,1918.0
item_run_0390,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,40.0,3.275143,3250,1,1187,0.36523076923076925,2063,0.6347692307692308,2063,0.6347692307692308,1.0,2063,2063.0,2063.0
item_run_0391,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,45.0,3.423349,3250,1,1043,0.3209230769230769,2207,0.679076923076923,2207,0.679076923076923,1.0,2207,2207.0,2207.0
item_run_0392,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,50.0,3.56268,3250,1,912,0.2806153846153846,2338,0.7193846153846154,2338,0.7193846153846154,1.0,2338,2338.0,2338.0
item_run_0393,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,60.0,3.873094,3250,1,659,0.20276923076923076,2591,0.7972307692307692,2591,0.7972307692307692,1.0,2591,2591.0,2591.0
item_run_0394,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,70.0,4.277334,3250,1,453,0.13938461538461538,2797,0.8606153846153846,2797,0.8606153846153846,1.0,2797,2797.0,2797.0
item_run_0395,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,80.0,4.75059,3250,1,295,0.09076923076923077,2955,0.9092307692307692,2955,0.9092307692307692,1.0,2955,2955.0,2955.0
item_run_0396,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,85.0,5.14064,3250,1,214,0.06584615384615385,3036,0.9341538461538461,3036,0.9341538461538461,1.0,3036,3036.0,3036.0
item_run_0397,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,90.0,5.66745,3250,1,135,0.04153846153846154,3115,0.9584615384615385,3115,0.9584615384615385,1.0,3115,3115.0,3115.0
item_run_0398,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,95.0,6.623861,3250,1,52,0.016,3198,0.984,3198,0.984,1.0,3198,3198.0,3198.0
item_run_0399,item_pca20_standardized_euclidean,20,pca20_standardized,euclidean,40,99.0,8.620631,3250,1,7,0.0021538461538461538,3243,0.9978461538461538,3243,0.9978461538461538,1.0,3243,3243.0,3243.0
item_run_0400,item_pca20_standardized_l2_cosine,20,pca20_standardized_l2,cosine,5,1.0,0.201633,3250,3,3164,0.9735384615384616,86,0.02646153846153846,76,0.023384615384615386,0.8837209302325582,5,5.0,28.666666666666668
item_run_0401,item_pca20_standardized_l2_cosine,20,pca20_standardized_l2,cosine,5,2.5,0.229497,3250,7,3068,0.944,182,0.056,124,0.038153846153846156,0.6813186813186813,5,11.0,26.0
item_run_0402,item_pca20_standardized_l2_cosine,20,pca20_standardized_l2,cosine,5,5.0,0.262351,3250,15,2884,0.8873846153846154,366,0.11261538461538462,245,0.07538461538461538,0.6693989071038251,4,5.0,24.4
item_run_0403,item_pca20_standardized_l2_cosine,20,pca20_standardized_l2,cosine,5,10.0,0.293411,3250,33,2540,0.7815384615384615,710,0.21846153846153846,392,0.12061538461538461,0.5521126760563381,2,6.0,21.515151515151516
item_run_0404,item_pca20_standardized_l2_cosine,20,pca20_standardized_l2,cosine,5,15.0,0.311232,3250,45,2173,0.6686153846153846,1077,0.3313846153846154,562,0.17292307692307693,0.5218198700092851,4,5.0,23.933333333333334
item_run_0405,item_pca20_standardized_l2_cosine,20,pca20_standardized_l2,cosine,5,20.0,0.321323,3250,67,1775,0.5461538461538461,1475,0.45384615384615384,853,0.26246153846153847,0.5783050847457627,1,5.0,22.01492537313433
item_run_0406,item_pca20_standardized_l2_cosine,20,pca20_standardized_l2,cosine,5,25.0,0.330039,3250,58,1463,0.4501538461538461,1787,0.5498461538461539,1413,0.4347692307692308,0.7907106883044208,2,5.0,30.810344827586206
