user_idx,user_id,user_cluster,score_source,precision_10,recall_10,hit_rate_10,ndcg_10
2064,2663,-1,rating_user_knn,0.0,0.0,0.0,0.0
2065,2664,0,mf,0.0,0.0,0.0,0.0
2065,2664,0,rating_user_knn,0.0,0.0,0.0,0.0
2066,2665,0,mf,0.1,0.043478260869565216,1.0,0.09478836436955079
2066,2665,0,rating_user_knn,0.0,0.0,0.0,0.0
2067,2666,1,mf,0.0,0.0,0.0,0.0
2067,2666,1,rating_user_knn,0.0,0.0,0.0,0.0
2068,2668,1,mf,0.0,0.0,0.0,0.0
2068,2668,1,rating_user_knn,0.0,0.0,0.0,0.0
2069,2669,1,mf,0.0,0.0,0.0,0.0
2069,2669,1,rating_user_knn,0.0,0.0,0.0,0.0
2070,2670,1,mf,0.3,0.17647058823529413,1.0,0.3187939258847264
2070,2670,1,rating_user_knn,0.0,0.0,0.0,0.0
2071,2672,-1,mf,0.0,0.0,0.0,0.0
2071,2672,-1,rating_user_knn,0.0,0.0,0.0,0.0
2072,2674,0,mf,0.0,0.0,0.0,0.0
2072,2674,0,rating_user_knn,0.0,0.0,0.0,0.0
2074,2676,-1,mf,0.0,0.0,0.0,0.0
2074,2676,-1,rating_user_knn,0.0,0.0,0.0,0.0
2075,2678,0,mf,0.0,0.0,0.0,0.0
2075,2678,0,rating_user_knn,0.0,0.0,0.0,0.0
2076,2679,-1,mf,0.1,0.07142857142857142,1.0,0.07839826897867534
2076,2679,-1,rating_user_knn,0.0,0.0,0.0,0.0
2077,2680,-1,mf,0.0,0.0,0.0,0.0
2077,2680,-1,rating_user_knn,0.0,0.0,0.0,0.0
2078,2681,-1,mf,0.0,0.0,0.0,0.0
2078,2681,-1,rating_user_knn,0.0,0.0,0.0,0.0
2079,2682,1,mf,0.0,0.0,0.0,0.0
2079,2682,1,rating_user_knn,0.0,0.0,0.0,0.0
2080,2683,-1,mf,0.0,0.0,0.0,0.0
2080,2683,-1,rating_user_knn,0.0,0.0,0.0,0.0
2081,2684,1,mf,0.0,0.0,0.0,0.0
2081,2684,1,rating_user_knn,0.0,0.0,0.0,0.0
2082,2685,0,mf,0.0,0.0,0.0,0.0
2082,2685,0,rating_user_knn,0.0,0.0,0.0,0.0
2083,2688,-1,mf,0.3,0.3,1.0,0.36792125721353286
2083,2688,-1,rating_user_knn,0.0,0.0,0.0,0.0
2084,2689,1,mf,0.0,0.0,0.0,0.0
2084,2689,1,rating_user_knn,0.0,0.0,0.0,0.0
2085,2691,1,mf,0.1,0.043478260869565216,1.0,0.07336392209936006
2085,2691,1,rating_user_knn,0.1,0.043478260869565216,1.0,0.09478836436955079
2086,2692,-1,mf,0.0,0.0,0.0,0.0
2086,2692,-1,rating_user_knn,0.0,0.0,0.0,0.0
2087,2693,-1,mf,0.0,0.0,0.0,0.0
2087,2693,-1,rating_user_knn,0.0,0.0,0.0,0.0
2088,2694,1,mf,0.0,0.0,0.0,0.0
2088,2694,1,rating_user_knn,0.0,0.0,0.0,0.0
2089,2695,-1,mf,0.0,0.0,0.0,0.0
2089,2695,-1,rating_user_knn,0.0,0.0,0.0,0.0
2090,2698,0,mf,0.0,0.0,0.0,0.0
2090,2698,0,rating_user_knn,0.0,0.0,0.0,0.0
2091,2699,0,mf,0.0,0.0,0.0,0.0
2091,2699,0,rating_user_knn,0.0,0.0,0.0,0.0
2092,2700,-1,mf,0.2,0.1111111111111111,1.0,0.22400556151517556
2092,2700,-1,rating_user_knn,0.0,0.0,0.0,0.0
2093,2701,-1,mf,0.0,0.0,0.0,0.0
2093,2701,-1,rating_user_knn,0.0,0.0,0.0,0.0
2094,2702,1,mf,0.0,0.0,0.0,0.0
2094,2702,1,rating_user_knn,0.0,0.0,0.0,0.0
2095,2703,-1,mf,0.1,0.16666666666666666,1.0,0.30260241349881345
2095,2703,-1,rating_user_knn,0.0,0.0,0.0,0.0
2096,2704,1,mf,0.0,0.0,0.0,0.0
2096,2704,1,rating_user_knn,0.0,0.0,0.0,0.0
2097,2712,0,mf,0.0,0.0,0.0,0.0
2097,2712,0,rating_user_knn,0.0,0.0,0.0,0.0
2098,2715,0,mf,0.0,0.0,0.0,0.0
2098,2715,0,rating_user_knn,0.0,0.0,0.0,0.0
2099,2718,-1,mf,0.0,0.0,0.0,0.0
2099,2718,-1,rating_user_knn,0.0,0.0,0.0,0.0
2100,2719,1,mf,0.0,0.0,0.0,0.0
2100,2719,1,rating_user_knn,0.1,0.1,1.0,0.06943122193677728
2102,2724,-1,mf,0.0,0.0,0.0,0.0
2102,2724,-1,rating_user_knn,0.0,0.0,0.0,0.0
2103,2726,1,mf,0.1,0.14285714285714285,1.0,0.10633668103022985
2103,2726,1,rating_user_knn,0.0,0.0,0.0,0.0
2104,2727,-1,mf,0.0,0.0,0.0,0.0
2104,2727,-1,rating_user_knn,0.0,0.0,0.0,0.0
2105,2728,0,mf,0.2,1.0,1.0,0.5
2105,2728,0,rating_user_knn,0.0,0.0,0.0,0.0
2106,2730,0,mf,0.0,0.0,0.0,0.0
2106,2730,0,rating_user_knn,0.1,0.07142857142857142,1.0,0.07839826897867534
2107,2731,1,mf,0.0,0.0,0.0,0.0
2107,2731,1,rating_user_knn,0.0,0.0,0.0,0.0
2108,2732,0,mf,0.0,0.0,0.0,0.0
2108,2732,0,rating_user_knn,0.0,0.0,0.0,0.0
2109,2733,-1,mf,0.0,0.0,0.0,0.0
2109,2733,-1,rating_user_knn,0.0,0.0,0.0,0.0
2110,2734,0,mf,0.0,0.0,0.0,0.0
2110,2734,0,rating_user_knn,0.0,0.0,0.0,0.0
2111,2736,-1,mf,0.1,0.125,1.0,0.09785159463516042
2111,2736,-1,rating_user_knn,0.0,0.0,0.0,0.0
2112,2737,-1,mf,0.1,0.047619047619047616,1.0,0.09478836436955079
2112,2737,-1,rating_user_knn,0.0,0.0,0.0,0.0
2113,2738,-1,mf,0.0,0.0,0.0,0.0
2113,2738,-1,rating_user_knn,0.0,0.0,0.0,0.0
2114,2740,1,mf,0.0,0.0,0.0,0.0
2114,2740,1,rating_user_knn,0.0,0.0,0.0,0.0
2115,2742,-1,mf,0.0,0.0,0.0,0.0
2115,2742,-1,rating_user_knn,0.0,0.0,0.0,0.0
2116,2743,0,mf,0.0,0.0,0.0,0.0
2116,2743,0,rating_user_knn,0.0,0.0,0.0,0.0
2117,2744,0,mf,0.3,0.6,1.0,0.7227265726449519
2117,2744,0,rating_user_knn,0.0,0.0,0.0,0.0
2118,2745,-1,mf,0.0,0.0,0.0,0.0
2118,2745,-1,rating_user_knn,0.0,0.0,0.0,0.0
2119,2746,0,mf,0.0,0.0,0.0,0.0
2119,2746,0,rating_user_knn,0.0,0.0,0.0,0.0
2120,2747,-1,mf,0.0,0.0,0.0,0.0
2120,2747,-1,rating_user_knn,0.0,0.0,0.0,0.0
2121,2748,-1,mf,0.0,0.0,0.0,0.0
2121,2748,-1,rating_user_knn,0.0,0.0,0.0,0.0
2122,2749,-1,mf,0.1,0.1111111111111111,1.0,0.07414861528507456
2122,2749,-1,rating_user_knn,0.0,0.0,0.0,0.0
2123,2750,1,mf,0.0,0.0,0.0,0.0
2123,2750,1,rating_user_knn,0.0,0.0,0.0,0.0
2124,2751,0,mf,0.1,0.1,1.0,0.13886244387355456
2124,2751,0,rating_user_knn,0.0,0.0,0.0,0.0
2125,2752,1,mf,0.0,0.0,0.0,0.0
2125,2752,1,rating_user_knn,0.0,0.0,0.0,0.0
2126,2753,1,mf,0.3,0.07317073170731707,1.0,0.4373524791503101
2126,2753,1,rating_user_knn,0.0,0.0,0.0,0.0
2127,2754,0,mf,0.0,0.0,0.0,0.0
2127,2754,0,rating_user_knn,0.0,0.0,0.0,0.0
2128,2756,1,mf,0.0,0.0,0.0,0.0
2128,2756,1,rating_user_knn,0.0,0.0,0.0,0.0
2129,2757,1,mf,0.0,0.0,0.0,0.0
2129,2757,1,rating_user_knn,0.0,0.0,0.0,0.0
2130,2760,-1,mf,0.0,0.0,0.0,0.0
2130,2760,-1,rating_user_knn,0.0,0.0,0.0,0.0
2131,2761,1,mf,0.0,0.0,0.0,0.0
2131,2761,1,rating_user_knn,0.0,0.0,0.0,0.0
2132,2762,-1,mf,0.0,0.0,0.0,0.0
2132,2762,-1,rating_user_knn,0.0,0.0,0.0,0.0
2133,2764,1,mf,0.0,0.0,0.0,0.0
2133,2764,1,rating_user_knn,0.0,0.0,0.0,0.0
2134,2765,1,mf,0.1,0.07142857142857142,1.0,0.08514311764162101
2134,2765,1,rating_user_knn,0.0,0.0,0.0,0.0
2135,2766,0,mf,0.0,0.0,0.0,0.0
2135,2766,0,rating_user_knn,0.0,0.0,0.0,0.0
2136,2768,1,mf,0.0,0.0,0.0,0.0
2136,2768,1,rating_user_knn,0.0,0.0,0.0,0.0
2137,2769,-1,mf,0.0,0.0,0.0,0.0
2137,2769,-1,rating_user_knn,0.1,0.07692307692307693,1.0,0.09478836436955079
2138,2770,0,mf,0.2,0.6666666666666666,1.0,0.3044671974905181
2138,2770,0,rating_user_knn,0.0,0.0,0.0,0.0
2139,2771,-1,mf,0.0,0.0,0.0,0.0
2139,2771,-1,rating_user_knn,0.0,0.0,0.0,0.0
2140,2772,-1,mf,0.0,0.0,0.0,0.0
2140,2772,-1,rating_user_knn,0.0,0.0,0.0,0.0
2141,2773,1,mf,0.0,0.0,0.0,0.0
2141,2773,1,rating_user_knn,0.0,0.0,0.0,0.0
2142,2774,-1,mf,0.0,0.0,0.0,0.0
2142,2774,-1,rating_user_knn,0.0,0.0,0.0,0.0
2143,2776,1,mf,0.0,0.0,0.0,0.0
2143,2776,1,rating_user_knn,0.0,0.0,0.0,0.0
2144,2777,0,mf,0.1,0.037037037037037035,1.0,0.07839826897867534
2144,2777,0,rating_user_knn,0.0,0.0,0.0,0.0
2145,2778,-1,mf,0.0,0.0,0.0,0.0
2145,2778,-1,rating_user_knn,0.0,0.0,0.0,0.0
2146,2779,1,mf,0.0,0.0,0.0,0.0
2146,2779,1,rating_user_knn,0.0,0.0,0.0,0.0
2147,2780,-1,mf,0.0,0.0,0.0,0.0
2147,2780,-1,rating_user_knn,0.0,0.0,0.0,0.0
2148,2781,-1,mf,0.0,0.0,0.0,0.0
2148,2781,-1,rating_user_knn,0.1,0.041666666666666664,1.0,0.09478836436955079
2149,2782,-1,mf,0.0,0.0,0.0,0.0
2149,2782,-1,rating_user_knn,0.0,0.0,0.0,0.0
2150,2783,-1,mf,0.0,0.0,0.0,0.0
2150,2783,-1,rating_user_knn,0.0,0.0,0.0,0.0
2151,2784,-1,mf,0.0,0.0,0.0,0.0
2151,2784,-1,rating_user_knn,0.0,0.0,0.0,0.0
2152,2785,-1,mf,0.0,0.0,0.0,0.0
2152,2785,-1,rating_user_knn,0.0,0.0,0.0,0.0
2153,2786,1,mf,0.0,0.0,0.0,0.0
2153,2786,1,rating_user_knn,0.0,0.0,0.0,0.0
2154,2787,1,mf,0.0,0.0,0.0,0.0
2154,2787,1,rating_user_knn,0.0,0.0,0.0,0.0
2155,2788,1,mf,0.0,0.0,0.0,0.0
2155,2788,1,rating_user_knn,0.0,0.0,0.0,0.0
2156,2789,1,mf,0.0,0.0,0.0,0.0
2156,2789,1,rating_user_knn,0.0,0.0,0.0,0.0
2157,2790,1,mf,0.0,0.0,0.0,0.0
2157,2790,1,rating_user_knn,0.0,0.0,0.0,0.0
2158,2791,0,mf,0.0,0.0,0.0,0.0
2158,2791,0,rating_user_knn,0.1,0.2,1.0,0.13120507751234178
2159,2792,0,mf,0.0,0.0,0.0,0.0
2159,2792,0,rating_user_knn,0.0,0.0,0.0,0.0
2160,2793,-1,mf,0.0,0.0,0.0,0.0
2160,2793,-1,rating_user_knn,0.0,0.0,0.0,0.0
2161,2794,-1,mf,0.0,0.0,0.0,0.0
2161,2794,-1,rating_user_knn,0.0,0.0,0.0,0.0
2162,2795,-1,mf,0.0,0.0,0.0,0.0
2162,2795,-1,rating_user_knn,0.0,0.0,0.0,0.0
2163,2796,-1,mf,0.0,0.0,0.0,0.0
2163,2796,-1,rating_user_knn,0.0,0.0,0.0,0.0
2164,2797,-1,mf,0.0,0.0,0.0,0.0
2164,2797,-1,rating_user_knn,0.0,0.0,0.0,0.0
2165,2798,-1,mf,0.0,0.0,0.0,0.0
2165,2798,-1,rating_user_knn,0.0,0.0,0.0,0.0
2166,2800,0,mf,0.1,0.2,1.0,0.3391602052736161
2166,2800,0,rating_user_knn,0.0,0.0,0.0,0.0
2167,2801,0,mf,0.1,0.2,1.0,0.13120507751234178
2167,2801,0,rating_user_knn,0.0,0.0,0.0,0.0
2168,2802,1,mf,0.0,0.0,0.0,0.0
2168,2802,1,rating_user_knn,0.0,0.0,0.0,0.0
2169,2803,1,mf,0.0,0.0,0.0,0.0
2169,2803,1,rating_user_knn,0.0,0.0,0.0,0.0
2170,2804,0,mf,0.0,0.0,0.0,0.0
2170,2804,0,rating_user_knn,0.0,0.0,0.0,0.0
2171,2805,-1,mf,0.0,0.0,0.0,0.0
2171,2805,-1,rating_user_knn,0.0,0.0,0.0,0.0
2172,2806,0,mf,0.0,0.0,0.0,0.0
2172,2806,0,rating_user_knn,0.0,0.0,0.0,0.0
2173,2807,1,mf,0.0,0.0,0.0,0.0
2173,2807,1,rating_user_knn,0.0,0.0,0.0,0.0
2174,2808,-1,mf,0.0,0.0,0.0,0.0
2174,2808,-1,rating_user_knn,0.0,0.0,0.0,0.0
2175,2809,1,mf,0.0,0.0,0.0,0.0
2175,2809,1,rating_user_knn,0.0,0.0,0.0,0.0
2176,2810,0,mf,0.0,0.0,0.0,0.0
2176,2810,0,rating_user_knn,0.0,0.0,0.0,0.0
2177,2811,0,mf,0.0,0.0,0.0,0.0
2177,2811,0,rating_user_knn,0.0,0.0,0.0,0.0
2178,2812,1,mf,0.0,0.0,0.0,0.0
2178,2812,1,rating_user_knn,0.0,0.0,0.0,0.0
2179,2814,0,mf,0.1,0.1111111111111111,1.0,0.1012286082123002
2179,2814,0,rating_user_knn,0.0,0.0,0.0,0.0
2180,2815,-1,mf,0.0,0.0,0.0,0.0
2180,2815,-1,rating_user_knn,0.0,0.0,0.0,0.0
2181,2817,1,mf,0.2,0.2222222222222222,1.0,0.30580131013556605
2181,2817,1,rating_user_knn,0.0,0.0,0.0,0.0
2182,2818,1,mf,0.0,0.0,0.0,0.0
2182,2818,1,rating_user_knn,0.0,0.0,0.0,0.0
2183,2820,1,mf,0.4,0.07692307692307693,1.0,0.3909273842002217
2183,2820,1,rating_user_knn,0.0,0.0,0.0,0.0
2184,2822,0,mf,0.0,0.0,0.0,0.0
2184,2822,0,rating_user_knn,0.0,0.0,0.0,0.0
2185,2823,-1,mf,0.0,0.0,0.0,0.0
2185,2823,-1,rating_user_knn,0.0,0.0,0.0,0.0
2186,2824,-1,mf,0.0,0.0,0.0,0.0
2186,2824,-1,rating_user_knn,0.0,0.0,0.0,0.0
2187,2825,1,mf,0.3,0.13636363636363635,1.0,0.37466610587647853
2187,2825,1,rating_user_knn,0.0,0.0,0.0,0.0
2188,2826,-1,mf,0.0,0.0,0.0,0.0
2188,2826,-1,rating_user_knn,0.0,0.0,0.0,0.0
2189,2828,-1,mf,0.0,0.0,0.0,0.0
2189,2828,-1,rating_user_knn,0.0,0.0,0.0,0.0
2190,2830,1,mf,0.0,0.0,0.0,0.0
2190,2830,1,rating_user_knn,0.0,0.0,0.0,0.0
2191,2832,1,mf,0.0,0.0,0.0,0.0
2191,2832,1,rating_user_knn,0.0,0.0,0.0,0.0
2192,2833,1,mf,0.0,0.0,0.0,0.0
2192,2833,1,rating_user_knn,0.0,0.0,0.0,0.0
2193,2837,1,mf,0.2,0.2222222222222222,1.0,0.1544806747202741
2193,2837,1,rating_user_knn,0.0,0.0,0.0,0.0
2194,2840,1,mf,0.1,0.08333333333333333,1.0,0.06943122193677728
2194,2840,1,rating_user_knn,0.0,0.0,0.0,0.0
2195,2841,-1,mf,0.2,0.06666666666666667,1.0,0.2863459897524693
2195,2841,-1,rating_user_knn,0.0,0.0,0.0,0.0
2196,2842,0,mf,0.1,0.1111111111111111,1.0,0.2350455494144854
2196,2842,0,rating_user_knn,0.0,0.0,0.0,0.0
2197,2844,-1,mf,0.0,0.0,0.0,0.0
2197,2844,-1,rating_user_knn,0.0,0.0,0.0,0.0
2198,2845,-1,mf,0.0,0.0,0.0,0.0
2198,2845,-1,rating_user_knn,0.0,0.0,0.0,0.0
2199,2846,1,mf,0.0,0.0,0.0,0.0
2199,2846,1,rating_user_knn,0.0,0.0,0.0,0.0
2200,2847,-1,mf,0.0,0.0,0.0,0.0
2200,2847,-1,rating_user_knn,0.0,0.0,0.0,0.0
2201,2848,-1,mf,0.0,0.0,0.0,0.0
2201,2848,-1,rating_user_knn,0.0,0.0,0.0,0.0
2202,2849,1,mf,0.0,0.0,0.0,0.0
2202,2849,1,rating_user_knn,0.0,0.0,0.0,0.0
2204,2852,1,mf,0.0,0.0,0.0,0.0
2204,2852,1,rating_user_knn,0.0,0.0,0.0,0.0
2205,2853,0,mf,0.0,0.0,0.0,0.0
2205,2853,0,rating_user_knn,0.0,0.0,0.0,0.0
2206,2854,1,mf,0.0,0.0,0.0,0.0
2206,2854,1,rating_user_knn,0.0,0.0,0.0,0.0
2207,2855,0,mf,0.1,0.16666666666666666,1.0,0.10086747116627115
2207,2855,0,rating_user_knn,0.0,0.0,0.0,0.0
2208,2856,0,mf,0.0,0.0,0.0,0.0
2208,2856,0,rating_user_knn,0.0,0.0,0.0,0.0
2209,2857,0,mf,0.0,0.0,0.0,0.0
2209,2857,0,rating_user_knn,0.0,0.0,0.0,0.0
2210,2858,0,mf,0.0,0.0,0.0,0.0
2210,2858,0,rating_user_knn,0.0,0.0,0.0,0.0
2211,2859,1,mf,0.0,0.0,0.0,0.0
2211,2859,1,rating_user_knn,0.0,0.0,0.0,0.0
2212,2860,1,mf,0.1,0.02857142857142857,1.0,0.08514311764162101
2212,2860,1,rating_user_knn,0.0,0.0,0.0,0.0
2213,2861,0,mf,0.0,0.0,0.0,0.0
2213,2861,0,rating_user_knn,0.0,0.0,0.0,0.0
2214,2862,-1,mf,0.0,0.0,0.0,0.0
2214,2862,-1,rating_user_knn,0.0,0.0,0.0,0.0
2215,2863,0,mf,0.0,0.0,0.0,0.0
2215,2863,0,rating_user_knn,0.0,0.0,0.0,0.0
2216,2864,1,mf,0.0,0.0,0.0,0.0
2216,2864,1,rating_user_knn,0.0,0.0,0.0,0.0
2217,2865,0,mf,0.0,0.0,0.0,0.0
2217,2865,0,rating_user_knn,0.0,0.0,0.0,0.0
2218,2866,-1,mf,0.0,0.0,0.0,0.0
2218,2866,-1,rating_user_knn,0.0,0.0,0.0,0.0
2219,2868,-1,mf,0.0,0.0,0.0,0.0
2219,2868,-1,rating_user_knn,0.0,0.0,0.0,0.0
2220,2870,-1,mf,0.0,0.0,0.0,0.0
2220,2870,-1,rating_user_knn,0.0,0.0,0.0,0.0
2221,2872,1,mf,0.0,0.0,0.0,0.0
2221,2872,1,rating_user_knn,0.0,0.0,0.0,0.0
2222,2873,0,mf,0.2,0.1111111111111111,1.0,0.17947710508581738
2222,2873,0,rating_user_knn,0.0,0.0,0.0,0.0
2223,2874,-1,mf,0.1,0.16666666666666666,1.0,0.0874717141014082
2223,2874,-1,rating_user_knn,0.0,0.0,0.0,0.0
2224,2876,-1,mf,0.0,0.0,0.0,0.0
2224,2876,-1,rating_user_knn,0.0,0.0,0.0,0.0
2225,2877,0,mf,0.0,0.0,0.0,0.0
2225,2877,0,rating_user_knn,0.0,0.0,0.0,0.0
2226,2878,-1,mf,0.0,0.0,0.0,0.0
2226,2878,-1,rating_user_knn,0.0,0.0,0.0,0.0
2227,2880,1,mf,0.1,0.045454545454545456,1.0,0.1100458831490401
2227,2880,1,rating_user_knn,0.0,0.0,0.0,0.0
2228,2881,-1,mf,0.0,0.0,0.0,0.0
2228,2881,-1,rating_user_knn,0.0,0.0,0.0,0.0
2229,2882,0,mf,0.0,0.0,0.0,0.0
2229,2882,0,rating_user_knn,0.1,0.1111111111111111,1.0,0.08372491399919348
2230,2883,1,mf,0.0,0.0,0.0,0.0
2230,2883,1,rating_user_knn,0.0,0.0,0.0,0.0
2231,2885,-1,mf,0.1,0.07142857142857142,1.0,0.13886244387355456
2231,2885,-1,rating_user_knn,0.0,0.0,0.0,0.0
2232,2886,0,mf,0.0,0.0,0.0,0.0
2232,2886,0,rating_user_knn,0.0,0.0,0.0,0.0
2233,2887,0,mf,0.3,0.13636363636363635,1.0,0.39327839964630634
2233,2887,0,rating_user_knn,0.0,0.0,0.0,0.0
2234,2888,0,mf,0.0,0.0,0.0,0.0
2234,2888,0,rating_user_knn,0.0,0.0,0.0,0.0
2235,2889,-1,mf,0.0,0.0,0.0,0.0
2235,2889,-1,rating_user_knn,0.0,0.0,0.0,0.0
2236,2890,1,mf,0.0,0.0,0.0,0.0
2236,2890,1,rating_user_knn,0.0,0.0,0.0,0.0
2237,2891,1,mf,0.0,0.0,0.0,0.0
2237,2891,1,rating_user_knn,0.0,0.0,0.0,0.0
2238,2892,0,mf,0.0,0.0,0.0,0.0
2238,2892,0,rating_user_knn,0.0,0.0,0.0,0.0
2239,2894,0,mf,0.0,0.0,0.0,0.0
2239,2894,0,rating_user_knn,0.0,0.0,0.0,0.0
2240,2895,1,mf,0.2,0.07407407407407407,1.0,0.2024832320725063
2240,2895,1,rating_user_knn,0.2,0.07407407407407407,1.0,0.2837125544970319
2241,2896,0,mf,0.3,0.1875,1.0,0.45374257454118555
2241,2896,0,rating_user_knn,0.0,0.0,0.0,0.0
2242,2897,-1,mf,0.3,0.3,1.0,0.38113435412202007
2242,2897,-1,rating_user_knn,0.0,0.0,0.0,0.0
2243,2898,-1,mf,0.0,0.0,0.0,0.0
2243,2898,-1,rating_user_knn,0.0,0.0,0.0,0.0
2244,2899,-1,mf,0.0,0.0,0.0,0.0
2244,2899,-1,rating_user_knn,0.0,0.0,0.0,0.0
2245,2900,1,mf,0.0,0.0,0.0,0.0
2245,2900,1,rating_user_knn,0.1,0.037037037037037035,1.0,0.13886244387355456
2246,2901,-1,mf,0.0,0.0,0.0,0.0
2246,2901,-1,rating_user_knn,0.0,0.0,0.0,0.0
2247,2903,0,mf,0.0,0.0,0.0,0.0
2247,2903,0,rating_user_knn,0.0,0.0,0.0,0.0
2248,2904,1,mf,0.0,0.0,0.0,0.0
2248,2904,1,rating_user_knn,0.0,0.0,0.0,0.0
2249,2905,-1,mf,0.0,0.0,0.0,0.0
2249,2905,-1,rating_user_knn,0.0,0.0,0.0,0.0
2250,2906,0,mf,0.0,0.0,0.0,0.0
2250,2906,0,rating_user_knn,0.0,0.0,0.0,0.0
2251,2907,0,mf,0.3,0.125,1.0,0.37859880603906126
2251,2907,0,rating_user_knn,0.0,0.0,0.0,0.0
2252,2909,0,mf,0.0,0.0,0.0,0.0
2252,2909,0,rating_user_knn,0.1,0.018867924528301886,1.0,0.13886244387355456
2253,2910,-1,mf,0.0,0.0,0.0,0.0
2253,2910,-1,rating_user_knn,0.0,0.0,0.0,0.0
2254,2911,0,mf,0.0,0.0,0.0,0.0
2254,2911,0,rating_user_knn,0.0,0.0,0.0,0.0
2256,2913,1,mf,0.0,0.0,0.0,0.0
2256,2913,1,rating_user_knn,0.0,0.0,0.0,0.0
2257,2914,1,mf,0.0,0.0,0.0,0.0
2257,2914,1,rating_user_knn,0.0,0.0,0.0,0.0
2258,2915,1,mf,0.1,0.25,1.0,0.13905617951077562
2258,2915,1,rating_user_knn,0.0,0.0,0.0,0.0
2259,2916,1,mf,0.0,0.0,0.0,0.0
2259,2916,1,rating_user_knn,0.0,0.0,0.0,0.0
2260,2917,1,mf,0.0,0.0,0.0,0.0
2260,2917,1,rating_user_knn,0.0,0.0,0.0,0.0
2261,2918,1,mf,0.0,0.0,0.0,0.0
2261,2918,1,rating_user_knn,0.0,0.0,0.0,0.0
2262,2919,-1,mf,0.1,0.08333333333333333,1.0,0.09478836436955079
2262,2919,-1,rating_user_knn,0.0,0.0,0.0,0.0
2264,2924,0,mf,0.2,0.4,1.0,0.2716774977597197
2264,2924,0,rating_user_knn,0.0,0.0,0.0,0.0
2265,2926,1,mf,0.0,0.0,0.0,0.0
2265,2926,1,rating_user_knn,0.0,0.0,0.0,0.0
2266,2927,0,mf,0.0,0.0,0.0,0.0
2266,2927,0,rating_user_knn,0.0,0.0,0.0,0.0
2267,2928,1,mf,0.0,0.0,0.0,0.0
2267,2928,1,rating_user_knn,0.0,0.0,0.0,0.0
2268,2929,1,mf,0.1,0.08333333333333333,1.0,0.08514311764162101
2268,2929,1,rating_user_knn,0.0,0.0,0.0,0.0
2269,2931,1,mf,0.1,0.09090909090909091,1.0,0.1100458831490401
2269,2931,1,rating_user_knn,0.0,0.0,0.0,0.0
2270,2933,-1,mf,0.0,0.0,0.0,0.0
2270,2933,-1,rating_user_knn,0.0,0.0,0.0,0.0
2271,2934,0,mf,0.0,0.0,0.0,0.0
2271,2934,0,rating_user_knn,0.0,0.0,0.0,0.0
2272,2935,-1,mf,0.0,0.0,0.0,0.0
2272,2935,-1,rating_user_knn,0.1,0.16666666666666666,1.0,0.10778915452451093
2273,2936,-1,mf,0.0,0.0,0.0,0.0
2273,2936,-1,rating_user_knn,0.0,0.0,0.0,0.0
2274,2937,0,mf,0.0,0.0,0.0,0.0
2274,2937,0,rating_user_knn,0.0,0.0,0.0,0.0
2275,2938,-1,mf,0.0,0.0,0.0,0.0
2275,2938,-1,rating_user_knn,0.0,0.0,0.0,0.0
2276,2939,0,mf,0.0,0.0,0.0,0.0
2276,2939,0,rating_user_knn,0.0,0.0,0.0,0.0
2277,2941,-1,mf,0.0,0.0,0.0,0.0
2277,2941,-1,rating_user_knn,0.0,0.0,0.0,0.0
2278,2942,1,mf,0.0,0.0,0.0,0.0
2278,2942,1,rating_user_knn,0.2,0.13333333333333333,1.0,0.12987501165334078
2279,2943,1,mf,0.0,0.0,0.0,0.0
2279,2943,1,rating_user_knn,0.0,0.0,0.0,0.0
2280,2944,-1,mf,0.0,0.0,0.0,0.0
2280,2944,-1,rating_user_knn,0.0,0.0,0.0,0.0
2281,2945,1,mf,0.0,0.0,0.0,0.0
2281,2945,1,rating_user_knn,0.0,0.0,0.0,0.0
2283,2947,-1,mf,0.0,0.0,0.0,0.0
2283,2947,-1,rating_user_knn,0.1,0.14285714285714285,1.0,0.08671382849411972
2284,2948,-1,mf,0.0,0.0,0.0,0.0
2284,2948,-1,rating_user_knn,0.0,0.0,0.0,0.0
2285,2949,0,mf,0.0,0.0,0.0,0.0
2285,2949,0,rating_user_knn,0.0,0.0,0.0,0.0
2286,2950,-1,mf,0.0,0.0,0.0,0.0
2286,2950,-1,rating_user_knn,0.0,0.0,0.0,0.0
2287,2951,0,mf,0.0,0.0,0.0,0.0
2287,2951,0,rating_user_knn,0.0,0.0,0.0,0.0
2288,2952,1,mf,0.0,0.0,0.0,0.0
2288,2952,1,rating_user_knn,0.0,0.0,0.0,0.0
2289,2953,-1,mf,0.0,0.0,0.0,0.0
2289,2953,-1,rating_user_knn,0.0,0.0,0.0,0.0
2290,2955,-1,mf,0.0,0.0,0.0,0.0
2290,2955,-1,rating_user_knn,0.0,0.0,0.0,0.0
2291,2957,1,mf,0.0,0.0,0.0,0.0
2291,2957,1,rating_user_knn,0.0,0.0,0.0,0.0
2292,2958,1,mf,0.0,0.0,0.0,0.0
2292,2958,1,rating_user_knn,0.0,0.0,0.0,0.0
2293,2959,0,mf,0.0,0.0,0.0,0.0
2293,2959,0,rating_user_knn,0.0,0.0,0.0,0.0
2294,2961,-1,mf,0.0,0.0,0.0,0.0
2294,2961,-1,rating_user_knn,0.0,0.0,0.0,0.0
2295,2962,-1,mf,0.0,0.0,0.0,0.0
